child_health_immunisation,education,energy,maternal_health,ncd,nutrition,population_household,tobacco_alcohol,wash,women_empowerment
0.5608733190315879,0.31882527589166276,0.3939855025134056,0.6413539774075818,0.5499487484085781,0.6207825649395632,0.5873405438151718,0.3579403412317521,0.7716179730474056,0.6536304464847522
0.6245459979889402,0.32143397361927467,0.6319798414919731,0.586425763429249,0.5108762022994359,0.5674654571753217,0.5907561961718468,0.5503842053131763,0.7292214673744348,0.6298322471755007
0.4902260035966984,0.3493172848760377,0.36075547207867015,0.5586511881042658,0.5990538679781395,0.5647188988791938,0.4674416695586136,0.7994933692939136,0.7475005128424111,0.41770091864644987
0.7541784309926053,0.45461512534194426,0.4350664086871502,0.6600344185536298,0.5640924033226791,0.6078259570374244,0.5616956151131532,0.19551609401607956,0.7174999247502847,0.633338306442728
0.5632153041587136,0.28946214249652163,0.4903111209301363,0.5111523001172518,0.5989858667614648,0.5643326884955987,0.5395023037053266,0.71647738807597,0.6624025616839624,0.4746783730996153
0.6669480221931227,0.3980587318767287,0.5565096773463233,0.6812610758893605,0.47290749412611677,0.5508950240653834,0.6040131463873739,0.3316860696307232,0.787374345169916,0.6776664195024257
0.4763709946789969,0.5411467962668443,0.6107705343980263,0.6172850642520077,0.5697852912987381,0.6656096415300459,0.5222780941984315,0.3052585702372965,0.37837729688200267,0.6552250534806747
0.6417853845532862,0.33815585207462767,0.39923466180714257,0.6594645738432262,0.6016589778733412,0.5821276724011673,0.6225313744407012,0.6680972154623012,0.6978856400956647,0.5881205530064183
0.5911598154745243,0.383241123749557,0.5338152630721738,0.6853343819354216,0.5098576458657055,0.5567990221377447,0.6175530757746631,0.507997968394065,0.7165580838592738,0.5936113873253892
0.6100787036953654,0.4201938061535559,0.42887290434313774,0.598427991567849,0.44348210089775686,0.41260036978903264,0.5284237739532148,0.566066117876851,0.1879041551955951,0.6050890340514546
0.2868318900892075,0.3875333961573527,0.6419893406148984,0.5700144306835839,0.4469236728431225,0.5187589107493482,0.6334878784518831,0.6697972528442979,0.711504375228581,0.5340763914188688
0.5563552484665958,0.5430656236877829,0.593322171286521,0.6314487507878063,0.38301887057159506,0.5851507834411993,0.5513309318766672,0.631488400356258,0.68065458569845,0.5627268405864594
0.5243286546544661,0.45300839298176865,0.6397290444681221,0.5003036626490525,0.46785687317575675,0.516325016769925,0.4402434008350833,0.705364540426609,0.6619956526615851,0.4329546420432305
