PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
4.4826669159740495,1.220198684623086,0.585332707869169,2.6511808973681084,3.0171109695190608,2.0403944926611572,0.2903536932348324,-0.9602086612182671,0.09226617005866306,0.8412552435815831,1.0021620310976367,-0.055810159693815455,0.42326656469541735,-0.045682365921167506,-1.0659087922620454,-0.05405377244290172,-0.19748098159804262,-1.6283355373325712
3.5062096362677426,-0.9023958897556243,-0.7165128053878774,1.9204323684029057,1.7824977689946309,1.7692971664806114,-2.7270387289770985,-1.9082670360844003,-1.1863470141272332,0.44704864726931287,1.6371968942923325,-0.4016876857800637,0.5235082371004952,-0.38962721816148427,-0.009597251638045187,1.6383964550934835,0.8950352607695431,-0.953873621075006
1.6629179881949332,0.6988240411850276,-2.730394569388716,2.4681609616986386,1.909157844664835,1.3644121818786537,-2.070285551061878,0.3028866819979222,-0.1341298634268787,0.23058292499110414,1.0519307234307245,-0.6025532069164231,-0.23837806782384355,-1.67323291138182,0.3490065365849398,1.4205347978788054,0.428535419164574,-0.6387905764438008
1.2115873758895115,0.10645513431142357,-1.5504430395458608,4.0611028601658985,1.1826199108356592,1.007119131321875,-1.286579855392101,0.45254803870516475,-0.5644203378446657,-1.240790750368682,0.8846698195182372,-2.628455930508845,-0.814383272386799,-0.7637325318644453,0.9532890973799968,0.44828166008285514,-0.4164509093222426,-1.091446644723757
2.5398392998944765,1.0927919243178255,-0.38974372347403285,2.180177254650067,1.230603392352863,0.9099759669089567,-1.1066563938522347,-1.1352985032848768,-0.3592689697233516,0.5160859287287133,2.1537700299481606,0.8289680929413406,0.716024594181105,-0.2712217684284043,-0.4788850220592737,1.595849735072475,0.8292530604091704,-1.642108088756578
3.797846157099819,-1.9385522272221238,3.676763329928903,1.762821148068671,2.7247587758514586,2.8204189658600005,-2.1073994008507255,-2.0618561160070947,-0.5642101650710039,-0.5925179250503272,1.6009436652615994,-0.20887657772699983,0.2746041852846258,0.2525701205567075,-0.46340357381682423,1.5012167553493354,0.8174657435135845,-1.1744917358905074
-0.009081037249122775,-2.568265864079812,1.6897160156271525,1.5042841489251513,1.3642092422178802,0.24813259233996918,-0.8813382371454124,-0.045960433691676524,-0.6842273146755272,-2.543527417118192,1.5949670113313634,0.2807992967181542,0.6551071652020829,-0.6089454511031658,-0.6305908170920456,1.1554463535168138,0.19178586882552603,-1.0962088026394394
-1.3601953790960182,-0.6174851062328973,-0.42305589284833783,3.6673203623612034,1.5113503736245801,0.9063362937880148,-1.2720192077445251,-0.887506438539614,-0.038661865280528916,-0.7793012445508827,0.5730434493861615,-1.370306105917225,-0.3177662948792556,-0.5083887991493972,0.46871108447780163,0.3626351299380243,-0.30306004791277513,-0.6630227346422232
2.4291829014801354,-0.2471886708081198,-2.747545612349944,2.017589981653313,0.13080175334445465,2.449062361282534,-1.431741030665081,-1.4617459716466281,-0.21474159956269773,0.10877851966489971,0.7489195124365956,1.3382259050729586,2.0613354668046044,-0.9265576792543196,-1.3673864344941913,1.2668250471499511,0.6824042304986988,-1.440191961869236
5.902284522105808,1.4862143569445918,0.5294410108561632,1.534199893236641,1.272666884155117,1.5820004241975665,-0.8289355350036719,-1.8316708836689786,-0.8041116099990769,1.0512228529497802,2.427899834044435,-0.16085456806305054,0.8101119679249826,1.6535883256223476,-0.25990533154586376,2.734616113981062,0.3796211273816767,-3.4418807073097755
0.5486078872653686,-0.42811866950950944,1.2398580898214357,2.9945458111562924,1.2507934504679339,-0.20650764541336597,0.21484829525217877,-0.9226587298796307,-0.6924711387391206,-0.913141760667511,-0.21266849152994222,-3.7269909983070533,-0.3814661910980358,-0.010079546811635866,0.8641302193697975,0.32744613036742154,-0.3946623122662472,0.19322345443863195
4.558159811663332,-3.8508490083517297,0.05386177200247926,1.9165517643429981,1.3638059480014282,3.307098455814828,-2.314813711876819,-0.46112356639928453,-1.1761432967833134,-1.8120854385463054,0.5915130615136801,-0.20710624803763958,0.8295924002163809,-1.1094996584239405,-0.8115873686975544,1.5411096820669563,1.6652488387877722,0.5343330394782456
6.492996385395031,-2.279307171990161,-2.863991286498433,3.063028375273275,1.7338470212381318,3.4502128189575423,-2.2781661090796637,-2.4166217014887135,-2.138235833623329,0.627915689632608,-0.306074848715788,-1.1454665623601925,0.07278261318433178,-0.21497110947190617,-0.3215735568011126,-0.6108179038675144,1.8248339931493844,1.3895700280667056
10.042349118174707,-1.660592882151906,6.140606340134331,0.12899770155678653,-2.2734079570271097,-2.1701851346998167,0.19045371587244403,-0.5779335922660432,0.359065073260845,0.2192572360305152,0.47726875685004433,-0.29703341533053473,0.05949754203254167,0.7074305324149797,0.3274205527951669,-0.5199161227175,0.3149452053094529,0.20048528816381903
5.418357704492703,2.520402311536074,3.821954515472426,0.3014504034978223,-1.1863547045668958,-3.2200683532318775,1.5539324443895042,-0.07804125926445557,0.3918545261488863,0.315194037216477,0.09012755419636916,-0.6836438160080536,-0.1417968100383441,-0.13233439508959458,1.4676558914760258,-0.7455475197578629,0.04463931314017263,0.27746366207831047
4.519177751366985,2.556821246938435,1.9550683553529322,0.0015082369138578109,-1.0824864256592441,-2.7259931816447818,1.917687628817564,-1.279247126737424,-0.4212536881348425,-0.3478136081337684,-0.8417799526174781,0.35640371525446973,0.6043359795489318,-0.7720411807564229,1.233362328151724,-0.0426158150125565,-0.8926002544010581,0.45666344701069433
4.377343418476012,1.1586735537452186,3.3831685549359016,1.538729084327843,-2.4163653317928806,-3.851111214559742,0.3635541583384516,-1.994302171093867,-0.022400322667659043,0.37281514596626364,0.5191855734892227,0.9847470827805839,0.3626706578512628,-0.7311239766402492,-0.009962581285436617,2.3352135297184113,-1.4983211065282724,1.004112276523351
6.487557625704975,-0.8986338656777132,4.410922141773942,-0.6727085257608024,0.211887683908005,-1.8958638212773669,0.697922630254936,-0.2046971845185915,0.44316194791465385,0.06701394613701564,0.6383323702894359,1.0678002445318608,0.5624381254003386,-0.708021676319286,1.5337766992972732,1.4630778907408903,0.7518419375261954,1.4360126031236409
5.0240831126785634,-1.2347181710764779,5.085523620302881,-0.8057462757784509,-0.832992653541908,-2.8409292501382595,1.6645114174207178,-1.2186499495240468,-1.0827800286052922,1.1000306119321035,0.04637132938953638,-1.4350530925808005,-0.14731316320326007,0.3234774566537307,1.5920201421176245,0.7055275598627344,-1.2964280478759207,0.8963148047806206
5.507326898142176,-0.20869302972493775,4.15934001056311,-1.3032918437041388,0.08463268701912631,-1.8123010790622789,0.20606364954805917,-1.1775996061184117,-0.673711263559517,-0.9532742788606672,0.8876923677497018,0.4907279853870974,-0.024661168334998772,-0.9733828310942741,1.5235930274658536,-0.06733798872749035,-0.23640559924020468,0.8140697325393031
4.594757238404854,1.592427339757993,3.2718706092441496,-2.2085743658834707,0.4675959060911159,-1.9571080319788914,1.5481166823936503,-1.1943757400612727,0.12364872272867625,0.8277046128758238,0.44608014840362387,-1.0371384451264156,0.3393858281326687,-0.29262773042719475,1.3295914854762865,0.5448580272324353,-0.8399507641918464,1.0502902823002627
6.849506080246294,-1.6179396632019878,3.78594398120783,0.34485873317781873,-2.352609986238022,-1.5245923620824193,1.1010533652204364,-1.296973319545402,0.679975026560316,-0.4116932218036712,0.18799765094888496,-0.7607916845004029,-0.02204952983626436,0.3100707734801134,0.36925722785141984,0.513566329351506,0.005927932457493479,0.3447546747526355
4.886208875367315,2.164498300331904,1.0082022739850558,-0.5306163357056086,-1.8961392978045553,-2.463089551340015,0.8884253051638363,-1.9417183176224362,-0.7310578128441478,0.8891538308597131,-0.3788821384438842,-0.46294943609238604,0.20349109934162837,-0.7725011780124804,0.7664097247174799,1.1746119677529518,-0.642900795601576,0.1905678341268439
4.604854938033257,0.06395277868206985,0.5206693055861054,-0.27795699601842433,-0.9185110801775231,-3.533402470334814,1.7187815869882772,1.124534006414811,1.1083769118298379,-0.29851649873466163,0.522214614464266,0.5767289678902663,0.41282571606367835,-0.5577798515386351,-0.06430599885669824,1.1591939205265758,-0.15534307306278575,0.15999543654277298
6.729686331014754,0.6119817672935689,3.736340315827674,0.32281846072405207,-1.4957172121738542,-1.378876166988433,-0.10141130809902019,-2.3906795095836935,-1.1828756504242854,0.9041035350015924,-0.4533886538513421,0.4514375721679783,0.7159973850157975,-0.6611818908302595,-0.4556864336237483,2.2975177091959855,-0.6972611263666664,0.7795644541393175
