female_ever_attended_school,pop_below_15,sex_ratio_total,sex_ratio_at_birth,birth_registered,death_registered,electricity,improved_water,improved_sanitation,clean_cooking_fuel,iodized_salt,health_insurance,preprimary_school,women_literate,women_10yr_schooling,married_before_18,birth_order_3plus,teen_pregnancy,hygienic_menstrual_protection,fp_any_method,fp_any_modern_method,fp_unmet_need_total,fp_unmet_need_spacing,fp_told_side_effects,fp_worker_talked_to_nonusers,anc_first_trimester,anc_4plus_visits,tetanus_protected_birth,ifa_100_days,ifa_180_days,mcp_card_received,pnc_mother_2days,pnc_newborn_2days,oop_delivery_public_rs,institutional_births,institutional_births_public,home_births_skilled,skilled_birth_attendance,caesarean_total,caesarean_public,fully_vaccinated_card_or_recall,fully_vaccinated_card_only,dpt3_penta3,hepb3_penta3,rotavirus3,bcg,measles_dose1,measles_dose2,vaccinated_public_facility,vaccinated_private_facility,vitamin_a_dose,diarrhoea_prevalence,ari_prevalence,early_breastfeeding_1h,adequate_diet_breastfed,women_bmi_below_normal,women_overweight_obese,women_high_waist_hip_ratio,women_blood_sugar_high,women_blood_sugar_very_high,women_blood_sugar_high_or_medicated,men_blood_sugar_high,men_blood_sugar_very_high,men_blood_sugar_high_or_medicated,women_bp_mildly_elevated,women_bp_moderate_severe,women_bp_elevated_or_medicated,men_bp_mildly_elevated,men_bp_moderate_severe,men_bp_elevated_or_medicated,breast_cancer_exam,cervical_cancer_screening,oral_cancer_exam,men_tobacco_use,men_alcohol_use,women_tobacco_use,women_alcohol_use
0.6350222634640631,-0.6499729873739899,-0.6733770612456664,-0.1411890526158368,0.7487272522520745,0.5781571551627376,0.21012524582988473,0.6066660483670544,0.8178872654652682,0.11524158620179414,0.8226974340999231,-1.468874422105886,1.688871178649138,1.142246878908043,0.9473081546684449,-0.7356179414820821,-1.3004757770973778,-0.8833701967918127,1.4169697930247285,-0.03702277839513334,0.1753561786060336,-0.01329107325643352,-0.3789407607539998,-0.9978495514272859,1.613845386753387,-0.6782711101320444,0.5599994605531052,-2.3284890596480405,1.2538893754748415,0.9477170071544891,0.4047378479365538,0.42692165474987365,0.9217375502420365,-0.516883402421381,0.780109338163256,1.8024971687449507,-0.7560590273827086,0.9395383962360766,-0.7154553464933573,-0.47011899544078767,-1.1464568381261726,1.0126682716284443,-1.8482447330020506,-1.6637848160727255,-1.1216287458713903,-3.3297762817329817,-2.6776132784276943,-1.011031469330639,0.913218396336304,-0.746949269669946,1.7030020629948015,-0.19083010530324387,-0.36455426864447016,0.6680338727256784,1.0073699694604505,-1.322283739538148,1.5330417127330351,0.36729685336380946,0.8719501025932771,-0.6103760564467001,0.14862767329471535,1.2954120449834965,-0.7328938615690128,0.14693145553575995,3.0311241049181024,1.671871659923386,2.7441079694186663,2.9769420166303275,2.0436817396702054,2.74264818048087,5.8415475903697605,4.545306664705203,4.153399733463291,2.3711973793596877,2.8360044585889272,4.302398656683353,4.432298144633459
1.0941119473807501,-1.2709280142501909,-0.9989434152157047,-0.8451801236133523,0.9653118024184708,1.0307546241748111,-0.9260061319193614,-0.20465075144594166,1.0225732321180132,0.29756493204780776,0.9202685452660121,-1.468874422105886,1.7483726979974044,0.8654904829084622,0.05501513716937545,-0.4126323915236278,-0.34725691084150845,-0.4789271768227715,1.4169697930247285,1.5258683451401063,1.3595181723587444,-0.7594244271003717,-1.1703116598558065,1.164025527432486,-0.0973274788587116,0.2063474076819249,0.932763874391644,-0.030836341112785822,1.7830545688252015,-0.1723421621632558,0.7403739689628602,0.9440328357483393,1.0442009801641718,-0.6793832374347017,0.7714974286034364,1.8024971687449507,-0.7897403255714971,0.9081088390514631,-0.6268827335037318,-0.419555238202805,-0.2632007252047115,0.21968371053738342,-0.3435943952981785,-0.5573589703540531,-0.684230495941983,-0.247434826035768,-0.5212616738144387,-0.7672330856512132,-0.7243581613145523,0.7825938801699803,1.302544289364328,-0.5085067500316263,2.1785503448547683,-1.0861286680921058,-0.7135985768404774,-1.267654978068401,1.228139996906901,1.5932477757717156,0.7609860982140891,0.31074721652191406,0.9426453275909349,1.0488270137082474,0.09253212957545673,0.7451209050400347,1.8647338095783124,-0.705717778125522,1.180961830502855,1.4830195261843515,-0.009580058389342306,1.12140576343922,-0.24165741729046392,0.05732679416032521,5.8037365218628265,2.1355808604565714,1.6683299040265136,2.9647742601064917,0.3588359339656656
1.2894692596857233,-1.0380698791716156,-0.7583074144552416,-0.07333449155583534,0.5862888396272772,1.0114951574083404,0.6210663824625878,0.4960319393016468,1.227259198770757,1.5655409281587216,0.8812401007995759,-1.468874422105886,3.1466584026816635,1.0789882741081391,1.232841920268147,-0.27536353279128456,-0.982736155012088,-0.6811486868072921,1.3298021771008766,-0.7187093322775249,-0.3236303219061154,1.6201359986721882,1.718192121865789,1.4838295331809728,0.6985668772399389,0.5768286672792287,1.265766750754072,0.1445569961799818,1.6543387109832222,1.9659526156251659,0.6629194794952515,0.6365613227222244,0.7380424053588329,-0.0033144051332925396,0.9265118006801971,1.1658688100172525,-1.0255094128930176,0.7614375721899327,0.9041581481740789,0.8951024499847414,-0.1266668604210514,1.2681401018768534,0.8863975474280029,0.05984499955244564,-1.2183430522038554,1.1255255273868872,-0.8638595923043949,0.154181393843087,-0.5542203371430355,0.2526002051494587,0.8794190945849611,-0.11141094412114835,-1.244859711778822,0.3996033059813201,1.3942543713420548,-1.0764543129242865,1.5235135341134682,1.5129771796616744,0.9274321047828707,1.4529400750029955,1.3175981087863717,1.1474610262183476,0.3896854863874656,0.7038664602466366,0.014866062378315734,-0.23019989051574022,0.31929269855227205,0.38489070148993715,0.030679976866727115,0.32535380769336625,0.04822607128043057,-0.09610841508907228,5.8037365218628265,0.7277417878477157,0.7262922164035512,0.6739177189346873,-0.20646086261680352
-1.1720328753569382,-0.3977100077055331,0.3740972950057611,-0.5313527787108453,0.348045834444241,0.7707518228274499,0.6210663824625878,0.6066660483670544,-0.043205421832484714,1.3376367458512044,-1.2848385670876004,1.4372478321133837,0.44925619222692226,-0.7476039394890951,-0.6374042444099023,1.35571349449891,-0.029517288756218646,1.5028436210255303,1.1147394392779566,0.15418198671822025,0.9499023883562341,-0.638429829179733,-0.22066658093363825,-1.8293399663733518,-0.22666031172474238,0.6448762455726103,0.3065196591428985,1.091681017560928,1.2252858515099576,0.642246324613286,0.9469192742098177,0.7064412120463414,0.5679543082447557,-0.34134882128399713,0.5131401418088348,-0.28790307124801895,-0.08243306360693593,0.9081088390514631,-0.03850751864407737,-0.10894930088376943,0.3368740385358221,1.2681401018768534,0.33708075747262145,0.30755227844468636,1.1215191977751409,0.14808686518201844,0.5468377191248377,-1.2709635695770856,-0.8306943014217508,1.159168333474035,0.25228710946554184,-1.03796782457893,0.0266925949707973,0.624335873488225,-1.0604604543895018,0.5487513408006861,0.5992802080154994,-0.814870107529529,-0.2376899411986014,0.8265762493843377,0.3912441787741157,0.25975491362745023,0.5547706846163598,0.4357125690895478,-0.08249539800063112,1.671871659923386,0.3976262560023248,-0.01230483084634002,0.6748405409638404,0.2953141112501266,-0.16918654514774026,-0.21118482202612043,2.9257315593084936,-1.4376147553019447,-0.4795160237538401,-0.5557332186060608,-0.3893510026876023
-0.5761930728267708,-0.7275923657335148,0.048530941035722794,0.6391383995741803,0.39136274447752084,0.14963401960875225,0.6452393904998078,0.5697880120119185,0.1897130919447761,1.3459241706623863,-1.889779456317351,1.3282982087265924,0.17158243526834593,-0.29688638028977793,0.005046728189427361,0.6128467295944651,0.733057804248477,2.736394831931106,1.094577307607058,0.2705674959176535,1.04672066457501,-0.7190928944601589,-0.14152949102345763,-2.2962538147661427,-0.28635238843214095,0.6448762455726103,0.2419071607442186,1.1442990187487576,1.2109840895275155,0.9364032781714818,0.4821923374041624,1.034876691869691,1.10543269512524,-0.40608806036684414,0.7198259712445153,0.09564525487303159,-0.5876525364387654,0.8347732056206971,0.22721032032479882,-0.1884066336863134,-0.9441844458540831,0.3382226397726449,0.12213070922921138,0.15273522913703627,1.1215191977751409,0.4890538403697636,0.13118583272158033,-0.46427774122604454,0.913218396336304,-0.746949269669946,0.3429567940611208,-0.4290875888495307,0.2712218847303395,-0.374475537653574,-0.7536211011730571,0.30292191418682507,0.9899355314177335,-1.150547145807884,0.5945400916453074,1.0476458348968054,1.0529255573542988,0.11180389486230083,1.8754522704475112,1.5908370233046984,-0.6342103401479989,0.033976713711916254,0.26054253046473214,0.1278818276252876,-0.049840093645411726,0.3553935041366064,-0.24165741729046392,0.2491208057220722,2.9257315593084936,-1.5662497974692513,-0.3664715012390846,-0.6146890854744529,-0.4226037554277476
0.38105775746759857,-1.135094102121022,-0.3619657661438907,-0.5228709585783452,0.20726587683608363,-0.14407284857993383,0.4276823181648446,0.4960319393016468,0.4085153321597794,1.0848702891101396,-2.728891012345715,1.1409048565013116,-0.12592516147298582,0.383143621309193,0.21205870824921186,0.4432793158662764,-0.47435275967562435,0.006404447140077972,-0.4982310943939422,0.04610972817589006,0.8530841121374592,-0.3157775680580301,0.05631323375199431,-2.0851831709721416,-1.1618361801406567,0.3424425642686892,-0.46883032164126176,-0.749949024013132,0.781931230054251,0.29152072614005253,-1.2734427571949818,0.9021049021538695,0.9897727890876673,2.038361329432467,0.676766423445415,-1.172538726656248,-0.28452085273966765,0.028081237882276237,1.8594770454193246,1.2201551750860578,-1.5847136880490351,-1.725989748634501,-0.4152444113793146,0.2043409122395863,1.20887405510769,-0.5338470851934719,-1.4936351777638737,0.04662328339628129,-2.2130641228153305,0.9964509771080856,0.6829681112945409,1.8211219779765109,-0.16893083683683638,0.4120884486205923,-1.180528027387241,-1.049139932189413,2.0380351795700693,-0.6032476268757829,0.9274321047828707,2.6319778644028213,2.0454476252245732,1.098144019963297,2.9319975391124316,2.6634525879330537,0.11222752275726317,0.6680005638582914,1.4942960603030677,0.24470404301831036,0.513800399939562,1.12140576343922,0.2656386877086015,0.13404439878502394,3.6272562302540923,-1.0802951937260932,0.20628741283567623,-0.7073340191247832,-0.3727246263175297
-0.6445681321335103,-0.766402054913278,0.48733776595186135,-0.022443570760834225,0.13146128427784462,0.5444530883214127,0.5243743503137179,0.6681294422922814,0.8108291286841396,1.557253503347539,-1.831236789617698,1.3457301484684787,-0.4829342775625839,-0.36014498508968196,-0.544605770589999,1.2022953582686442,-0.6649965329267983,2.938616341915627,0.6442897002903194,0.6280372741730539,1.3669657320678814,-1.283734351423139,-1.0120374800354452,-2.3538185358008703,-0.753940322640098,1.3329128705390314,0.10274177957783097,-0.17115101094699942,1.3730707253285261,0.8685209042734365,-0.08580725202497344,1.0488526697345146,1.2415031728165018,0.1930757698025924,0.8490046146418161,-0.9498332469730573,-0.72237772919392,0.6147663053284008,1.960702888836039,1.4296335979291281,-0.13509487676572135,1.6155817910146906,1.2207642891399744,1.329344803875176,1.520855688438223,0.5799783670864938,0.4964556722880787,0.683008770206547,0.3602704677788734,-0.14257051745356172,0.592298426698962,0.9475112049734593,-0.7558011322597377,1.5357512861551161,-0.4334409065124194,-1.1310830743940334,2.2285987519614032,-0.2967598962738066,1.0938781113516525,2.7425126571590552,2.266008084751301,1.8378991137890444,2.2386397065510777,2.312789807189168,0.6639424649046304,0.2981533179395727,0.8676276007026434,0.408255144568542,0.9969208230123967,0.986227129444641,-0.31412828943318755,1.8985493051530955,5.8037365218628265,-1.0874415849576102,0.10077919182190458,-0.8420902862525366,-0.4558565081678928
0.24430763885411685,-1.1544989467109035,0.6147332957662242,1.6569568154742025,0.575459612118958,0.7274180226028893,0.6210663824625878,0.06578818182505759,0.5073292470955866,1.4785229676413054,-1.499495011652995,1.2149906004043292,0.2608347142907455,0.30407036530931275,0.4262090324489885,0.3867568446235469,-1.3004757770973778,0.6939575810874479,0.9534423859107662,1.1102058122849894,1.7318961578155718,-1.4242897426742809,-1.1307431149007168,-2.385798936375719,-0.8036837198962637,0.7356063499637868,0.6395225355053266,0.7935123441632225,0.47205972043467104,0.6818443760538125,0.017465400598507135,0.650537300587048,0.7720600247816484,0.10748093692124432,0.8748403433212772,-1.537528262803699,-0.8571029219490744,0.8766792818668495,2.7388765601020335,2.216983532063428,1.0279713787987974,1.3294533411364726,0.7789225233062987,0.947462748916307,0.7190628907787536,-0.2610735050432751,0.18156787955833933,0.1631445697136536,0.913218396336304,-0.746949269669946,0.6527448830960143,0.3651040229714251,-0.07111912093301966,-0.961277241699381,1.9012063462213982,-1.0081683610871026,1.6759643920265355,-0.2894625693547118,1.1493601135412468,2.8898923808340333,2.398344360467338,0.7529249761779485,1.7433841118643958,1.611464245701398,0.24204280326252622,-0.5472118155889283,0.5151265921774046,0.5484418030401697,-0.3719203756939685,0.5656713792392845,1.0628182812785614,1.4766024797172528,5.8037365218628265,-1.3804436254498085,-0.02733793369481824,-0.8589348196435056,-0.4226037554277476
-1.5920510968126302,-0.08723249426743301,0.345787177269236,-0.2175254338083385,-0.5399508212379843,0.3229692205069938,0.6935854065742445,0.4960319393016468,0.11207358735235616,0.9937086161871327,-3.9530181730354665,1.441605817048855,-0.691189595281516,-1.269487429088305,-0.4874990174700588,1.3234149395030645,0.6059619554143609,1.2601778090441058,0.03270503960639151,0.3537000024886769,1.1286438213755117,-1.4242897426742809,-1.328585839676168,-2.6003874242329537,-0.3460444651395399,0.5163419310184436,0.6892244573504651,0.004242326345768198,1.1204062636387149,0.9137758202054665,-0.18907990464845403,0.6155973559249895,0.5679543082447557,-0.5968298453156351,-0.02079825090000865,-0.8570392971050612,-0.35188344911724495,0.1014168713130407,0.6384403092052024,-0.0005983925166639613,-0.9104723804754009,-0.3873173581328364,-0.12864434705476843,-0.8380938864319252,0.9374500341101264,0.1935491285403851,-0.5615673112838462,-0.867620655401565,0.913218396336304,-0.746949269669946,0.5091845491530143,-0.5085067500316263,0.8091863222013322,1.4046572884427555,-0.300032492070487,0.3712078660240088,0.5706956721567993,-1.1213578381315052,0.5945400916453074,0.4949718711156369,0.5897485923481707,1.098144019963297,1.1820944378861562,1.2195470201641148,1.8322799894519972,-0.124529248824678,1.1026282730528025,1.389561753869933,0.5540604351956318,1.0613263705527403,-0.31412828943318755,0.28747960803442146,1.9611351367582959,-1.480493102691047,-0.23835437572236184,-0.7999789527751137,-0.4226037554277476
-1.3087829939704192,-0.6305681427841083,-0.13548482425169017,-0.9045528645408535,-0.43165854615478616,0.8526045565849528,0.5485473583509345,0.5820806907969632,0.4579222896276835,1.5199600916972178,-1.889779456317351,1.1932006757269709,-0.4829342775625839,-0.8108625442889996,-0.40897723193014063,1.35571349449891,0.669509879831419,2.0690638489821875,0.5501997524927916,0.2705674959176535,1.0318255451567369,-0.9610820903014361,-1.0516060249905357,-2.6003874242329537,0.12154346906841723,0.9775532950069239,0.6444927276898409,0.16209632990926004,1.082268231685536,1.3946093019832864,-0.911988473012807,0.7763211013704583,0.7720600247816484,0.02162540911741501,0.7456616999239765,-2.434350856961258,-0.8571029219490744,0.8662027628053122,1.9860093496902178,1.0540171155898292,-2.183102848520635,-0.1257142039584667,-1.3586362897809499,-2.3553009696468954,0.7502610541118069,-1.3067055622856956,-2.929523512611486,-0.3567196307792392,-0.19267746077856024,0.13172445470618183,0.5696310055500675,0.3915770766987904,0.17341016882652252,1.816666995538747,0.020147702590150852,-0.47553793675706957,1.5711544272113018,-0.5083823769275523,1.1493601135412468,2.5951329334840767,2.3762883145146647,2.380386182594593,2.865963459820874,2.92975002907444,0.6314886447783148,0.5623299221672292,1.2592953879529087,0.828815119983424,0.9164007525002579,1.2415645492121787,-0.31412828943318755,0.9779380496567103,5.8037365218628265,-0.8873426304751333,-0.3137173907321988,-0.7915566860796289,-0.4392301317978202
