PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
-4.0603253112168165,-2.3847776670599248,5.084140498616144,-2.068300624227656,-2.789741349367085,2.260370145436345,-2.993997758243731,-0.20782752170119123,-2.5851556827985087,1.219905628545857,-0.6333206488226871,0.7558375860139394,0.4452644500784629,0.45760554779295604,-2.1931792199925093,-1.431406025166288,0.7169490161405713,-0.21151238660042201,-1.436816257591639,-1.0754282841601983,-0.17061405110831596,3.4916011298436813,0.522755280667961,0.25994203167587043,-0.3850318451632949,0.757742789161038,-0.7348108701577039,-0.412602175222141,0.0035132521933999537,0.7045890164373564
-3.693706001840168,-0.14210851231397187,1.8725868882778027,-0.453199864101285,-2.005779313603853,0.03508614726690581,-1.4770902619548263,-0.08270279051552322,-0.7676589111188199,0.6882327869809388,-0.4685418465392535,-0.3203965039917428,-0.6870610141760491,0.7313249808982336,-0.4995199355663523,-0.5975846540691836,0.9928996330480424,1.0362925915664831,-2.6369503693797234,1.6884232822623155,1.1940711141247342,2.157052299160811,0.43265488282610864,-1.3549913098959696,0.2354958722135278,1.4077420959043765,0.18895420022594556,-0.8033248198512404,0.9156823486971843,1.264849281206977
-2.816599602777524,1.318531291252051,2.2082119724675597,0.24246754890057284,-3.5225910203066317,-0.032462650484735935,-3.3017898128642926,2.317328407172565,-1.4661401816212323,0.6479180089657396,-0.6620120351000197,2.145033516048253,-0.1173260233800638,0.953381054634896,-1.5295157302212974,0.2827055624691332,0.6108379491733974,-0.44744930638969543,-2.4541890243076088,-0.8576189958474945,-0.27837183986398073,1.40153241562468,0.8655146732106914,-1.038874670106414,0.9085739157489547,0.7742821377063037,-0.028725199154505547,-1.8833650508518893,1.0724248116959605,0.22442765035341466
-6.606911619802709,-1.2132785138301632,2.7283404306268664,-1.020334119202242,-3.2492547242956906,0.5992430028637621,-2.9718058539513343,0.4850577083424512,-3.251353883679437,-1.099497980511008,0.20618278018897052,2.5570072659440464,-0.42984508105375024,1.2592502266075507,-1.732732690904363,-0.8764008568229138,-0.18204118251441684,-2.0724463062714698,-2.754965204954911,-0.687223125017284,-0.9691117539584916,2.3410329854786602,0.8002703599291766,-0.19653174903422843,-0.6574418585167143,0.5054003855030378,-0.34712263892605744,-0.43320105225343114,0.49833508661299847,0.205086362171085
-4.973874718060102,-0.2814465612824011,3.9736469374843786,-0.825569228489215,-2.9797945466728684,1.3770388011105932,-1.8456663951348167,1.719103571972492,-2.3714020173825494,-0.38985521325228933,-0.5880689448982502,1.8645490692392719,-1.16719858175862,1.0230982361733671,-0.469141474342602,-0.9548422743263809,-0.05506188428118477,-0.9425127588664061,-1.500634905109444,-0.740283768865813,-0.29459833597566254,1.148861764822274,-0.4943101602330105,-0.3671579312949866,-0.0881133207767908,1.3466746671896,-0.6628105649649647,0.855311948565111,0.2734536363687961,0.8307772566602364
0.3963385970191502,-3.104922196281826,-5.87251430478827,4.948415957739166,-3.4211880427613703,-2.5145089504416904,-0.24380147829346416,-0.2336564870276294,0.772689512017009,-0.7921116390438828,1.7843856570131031,-0.8358810984308315,-0.25133234704455404,1.4834442667541403,2.680829479368953,-1.5500739791236817,0.25206264668533046,1.020760207793763,-0.16654059987262973,-0.2629396288852124,-0.7577550862371525,1.108070227567278,-2.3972871416867942,1.7676533589754466,0.5159235975656502,0.3956438261762575,-0.30323023355663786,-0.06317994314382824,-0.45580499912511385,-0.9970254921173403
2.057653530896677,-2.023333164115599,-4.654081298350779,4.167965027064062,0.682549554976137,1.1648687699549451,-0.9516217685872701,-1.4709158397088007,-1.2587123035351826,-0.6276920246153818,-0.6429482316524113,-2.215814156080314,0.3627363285229949,1.392316449183782,0.9264007695308554,-0.46952075578220953,-0.25277401873562017,1.4150548905630225,-0.7263510822415397,-0.40105537693337545,0.2580224536607381,0.4344703914719549,-0.4115946924325692,-0.09428050611320093,0.3679170981697978,-0.6537939473663429,-1.4264294977867504,0.2092583570505769,-0.4979887393925151,-0.8404525495999065
-0.021858138052968577,-2.9929685934988717,-7.809486865533825,2.9966652979676383,-3.0650606412511987,-0.687894051991653,0.5609972891104583,-0.1858662005457527,-0.5937030056095096,-1.1726206648658006,1.6227544075281939,-1.2578266490606684,1.2629331340135828,0.38097921386921346,1.554578123686489,0.9597825801059349,-0.9960976137503955,-0.07014960770201656,-2.125423969129132,-0.05251712931743194,1.2487613243504494,0.9125340750332591,-1.4699833509751645,1.192359436269317,0.4911878906308304,-1.6961752200147695,0.050697338677899856,0.27442568227694736,0.18249128863095698,1.6484442978544247
5.777021103329139,-4.5291344741658035,-3.5450740683202002,2.091994199282262,-0.9960107073843207,-0.5867205119260698,-2.3887773708206486,-0.10716149487666093,-1.8786482353799545,-0.696330726876868,0.9796263388260398,-1.5600605107024546,1.478356323541902,2.125447442708742,2.501398844825202,-1.2447200018792528,0.03760974727991986,1.4274688908745323,0.4780476072188694,-0.5886519247826286,1.2506201900154539,-0.16941032972407338,-0.023431893794922946,0.21085669810232463,0.9432289128836983,-0.4410313582095796,-0.8063121663110328,-0.10966726057337373,-0.9082287126546615,0.6193556273379136
2.9963605001064795,-7.767403169653976,-4.898632235547447,2.1134157347931337,-0.4757826826765565,-0.5218523965141934,-2.2525842739008275,2.1495154786187083,0.56425153759196,-2.2038649026355213,1.2132842694258703,0.6485738757736935,0.9443627761736254,-1.0190744509842977,2.039553180891607,0.1902668170021836,0.49750544451822626,1.7312698302342309,0.7655506130128616,-0.2255671738446911,1.506412432123463,-0.3620059426220567,-0.08212306205363817,0.3977741055576006,0.9664683430534384,0.640155661548319,-0.08595113027496248,-0.19785456435276397,0.6741944739991202,0.9428931113168908
5.77726416981347,-4.715502419503307,-3.921750730588665,0.03428280545772946,0.6107503462070641,-2.3977682827738227,-2.556728300441848,2.4455029451634647,-0.7808169850095596,-2.5054592068375325,-0.4669455581847342,-1.0632993574822187,-0.8214041714188375,2.8521141514840296,1.1842881465474642,2.263027310769418,-0.2220453059879592,-0.12938399808174916,0.6545365875739274,-0.7648724326776177,-0.5543954674463185,0.18840654764135006,2.236288171106904,-0.021228276744231663,0.21697866605571592,2.8161361981782904,-1.225860813624602,0.20291245792575205,1.1163181101810542,-0.023551915770461854
3.47338648611144,-2.990213127172431,-3.9644319978943248,1.9098985710819851,0.7874754030972027,-3.3160292311593627,-1.4265127770128316,1.188200518440009,-1.4498665755791278,-0.8024970323389743,0.35990903315629286,-2.1822475484426467,0.4221112665531736,1.456846531546327,3.3038237590868427,0.6222726855081437,-0.07401548289507222,-0.0005992075632407999,0.21122566405524631,-0.695829854728813,-1.4396543959177714,-0.14730668765886998,-0.040648079222764665,1.4590978028896693,0.3120105889500176,0.6619191001617117,1.3012694494968582,-0.33250711234547065,1.3456121909255492,-0.32986268787172596
1.4861115063300478,-2.347023662327394,-3.670824425761943,1.5699993668971477,0.6411482117155457,-1.4437506614543252,-2.012745417682115,2.589966866920361,-0.8954986230871291,-0.7706608753757805,0.35948970496164484,-1.5342769668709748,-1.1473773728579708,0.791201720739744,1.8113218626167356,0.14712729784545048,-0.5511570043007813,0.7365649329765527,0.09151119552855616,-1.1968391700828884,0.04400904274984539,-0.13651194660842622,0.6183312141276666,0.709470724905234,-0.10159714935979478,0.6796611141145237,-1.3324887125510563,0.08717737871260256,0.3639610479765488,0.45032135418623126
4.648899559119972,-5.417219619915879,-4.640857169176932,1.6510846943382627,1.113793883789947,3.489862430689565,-1.5344909301478757,-2.617248530180163,-2.5131425433698316,-0.4429761777084611,-0.46687405333606324,-1.1175164128558575,-0.5418323621132061,1.997463745834225,-0.01890024785498134,-1.6543151674541317,0.6914720759370613,2.441392338138423,-0.08497749102248014,0.2762372465054546,0.09441944846298031,-0.7089548370410682,-1.220941459993802,-0.6189197805051148,1.1009903832625674,-0.4895118434022336,0.7384434798164815,-0.08228038132338021,-1.8896623825882726,-1.2946949209909242
0.5970155105671948,-3.1095432536270686,-6.437243916444831,2.611589268448282,-0.4626763072449794,0.20280962417934442,-0.4815309112737068,-0.4030266022389699,-1.4178199472783133,-1.3959661772070568,2.2134280594700555,-0.905509143955227,0.9392973363452426,0.5470137353398071,2.2158408015673157,-0.33476388865810225,0.38697252899453377,-0.2217038284199915,-0.21024457448485262,-0.5352784646950433,0.8830524034285091,-0.264757541447959,-0.6167380972233026,-1.2363891775652156,-0.5595790441167997,-0.7762259816403012,-0.19021274768817623,0.4724622950926801,-0.5856759608165717,1.0413815373617796
